timestamp,value,type1,type2,issueId,companyId,name,identifier,isin,alfa,market,currency,type,quality
2024-08-22T11:30:59.400000,34.6,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T12:00:59.400000,34.5,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T12:42:59.400000,34.46,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T13:00:59.400000,34.46,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T13:32:00.600000,34.5,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T14:00:00.000000,34.6,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T14:30:59.400000,34.52,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T15:00:00.000000,34.6,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T15:35:00.600000,34.6,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T16:00:00.000000,34.5,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T16:32:00.600000,34.56,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T17:00:00.000000,34.5,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T17:35:00.600000,34.42,ohlc,close,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T00:00:00.000000,0.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T09:57:59.400000,57862.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:29:00.600000,36565.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:59:00.600000,60585.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:27:59.400000,48010.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:57:59.400000,21134.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:26:00.600000,46226.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:59:00.600000,13252.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:29:00.600000,5758.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:59:00.600000,6308.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:29:00.600000,8970.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:59:00.600000,12158.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T15:29:00.600000,9626.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T15:59:00.600000,36372.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T16:26:00.599999,30625.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T16:57:59.400000,30660.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T17:29:00.600000,93071.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T17:35:00.600000,590175.0,time,volume,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T00:00:00.000000,15.235,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T09:33:59.400000,15.155,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T09:57:59.400000,15.215,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:29:00.600000,15.27,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:59:00.600000,15.305,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:21:00.000000,15.335,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:27:59.400000,15.305,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:57:59.400000,15.265,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:26:00.600000,15.265,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:59:00.600000,15.27,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:29:00.600000,15.27,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:59:00.600000,15.295,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:29:00.600000,15.28,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:59:00.600000,15.265,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T15:29:00.600000,15.285,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T15:59:00.600000,15.275,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
